customer_id,firstname,lastname,dob,gender,street,city,region,transaction_id,date,time,Numberofitems,totalrevenue,totalwholesalecost
333.0,Jonathan,West,1990-05-11,Male,Level 1 1 Jessica Meander,West Tylermouth,Western Australia,4cb26512-1dcc-45f8-96b2-2a6ab16d9a64,2023-02-19,10:27:15,6,1484.0,1152.0900000000001
194.0,Ronnie,Stein,1952-11-30,Male,Level 8 77 Brown Centreway,Michelleview,Western Australia,b32fe8e1-a23b-47a8-ad83-57a8d4eaabe6,2023-02-19,11:30:03,6,3060.0,2067.89
284.0,James,Curtis,2002-04-24,Male,41 Chang Meander,Aaronmouth,Northern Territory,af6763f8-ebb8-4637-bbe4-c8faa48c7bb1,2023-02-19,13:12:39,6,1068.9,946.05
142.0,Melissa,Smith,1955-03-25,Female,08 Sheri Flat,Lake Joshuaton,South Australia,b95e36fc-cd50-4c2f-8ebb-c82cb016c7be,2023-02-19,16:15:43,1,1288.0,719.42
264.0,Steve,Robinson,1987-03-14,Male,Flat 87 42 Robert Intersection,South Katie,Australian Capital Territory,31407e16-3d73-4911-8cf1-05d5686ab66a,2023-02-19,16:30:48,8,1220.1,1075.85
233.0,Linda,Martin,1996-02-01,Female,Level 2 7 Taylor Lees,Yeseniastad,New South Wales,b9158e95-288b-49a5-a152-3042a310232f,2023-02-19,16:34:32,8,1035.0,672.51
338.0,Linda,Clark,2000-07-17,Female,92 Elizabeth Round,South Richard,Tasmania,2145c57e-b6be-4d95-8fa7-0fb914b861cb,2023-02-19,19:37:10,6,1600.1999999999998,1390.62
245.0,Kathryn,Hall,1990-09-19,Female,5/5 Larry Reserve,Keithmouth,South Australia,96304937-2d07-4ac6-87e2-09a8367c7908,2023-02-20,00:34:01,3,824.4000000000001,572.45
353.0,Kevin,Baird,1993-01-07,Male,0 Randall Ronde,Reyeschester,South Australia,54856361-4570-4ac3-afe7-87d7b8985d9f,2023-02-20,03:48:14,4,1194.0,722.8100000000001
365.0,Melissa,Johnson,1956-03-09,Female,7 James Alley,Port Dawn,Australian Capital Territory,1f2e6be7-aa33-40f4-86ee-34b7f4d177c7,2023-02-20,07:01:45,6,2543.0,1642.84
145.0,Jessica,Roman,1950-08-18,Female,1/23 William Footway,North Taylor,Victoria,a2c2c8c5-147b-4727-a7b4-03784ab976a9,2023-02-20,07:19:10,7,3645.0,2288.8
377.0,Antonio,Bray,2003-12-26,Male,31 Lisa Motorway,East Jeremyfort,Victoria,f5e0ca40-1671-4e1a-a183-d46d1f251467,2023-02-20,07:33:09,4,967.0,574.85
368.0,James,Jones,2005-06-12,Male,53 Katherine Roadway,South Charles,New South Wales,fe69894d-f4cf-44bc-9f03-3b57635822c7,2023-02-20,07:47:29,3,1281.0,787.89
111.0,Katie,Matthews,1977-02-01,Female,Suite 695 53 Sandoval Access,Snyderside,Victoria,6de08ad1-b5ce-4653-874b-515f8e551131,2023-02-20,10:19:02,2,993.0,579.04
112.0,Blake,Patterson,2006-06-24,Male,94 Kevin Ring,Laurenburgh,Northern Territory,79e7f2b0-b03d-4299-bfb6-0996c2adc9df,2023-02-20,11:09:17,6,1929.6000000000001,1557.81
348.0,Edward,Moore,1964-01-10,Male,391 Danny Link,New Anthonyview,Tasmania,539c7a4b-dcdf-4cc3-a113-5daed5763401,2023-02-20,15:08:19,2,508.5,329.0
326.0,Christine,Butler,1974-07-03,Female,4/9 Price Vista,Emmamouth,Western Australia,dee844e0-a2d2-4f2a-acdb-4226b061e187,2023-02-20,16:10:40,5,2606.0,1711.27
343.0,William,Russell,1946-06-25,Male,580 Taylor Motorway,Murilloburgh,Victoria,e7f66f0c-815d-4504-959d-a58973cdf05a,2023-02-20,18:48:08,7,2195.2000000000003,1835.31
180.0,Casey,Thompson,1991-06-03,Male,822 Scott Ground,Nunezbury,Queensland,03c8149b-9e31-4b82-8922-0c1cba771bfa,2023-02-20,18:53:15,8,2401.0,2147.2
184.0,Mark,Harris,1961-10-26,Male,Suite 936 7 Stewart Brae,South Kristin,Northern Territory,d28d38e1-b48f-4ee0-8863-0c2562eb629c,2023-02-20,19:01:14,4,892.8000000000001,738.8299999999999
261.0,Ashley,Hill,1949-11-30,Female,68 Anthony Edge,Lake Valeriefort,Northern Territory,f5a981b0-6477-4f06-9546-45d32d309c42,2023-02-20,20:51:50,9,2408.0,1411.7
266.0,Michael,Fitzgerald,1947-04-17,Male,Level 5 0 Adam Reserve,West Paulton,Victoria,f27b16b0-261b-43bd-828f-a78aa0557f22,2023-02-21,00:06:24,3,1522.0,893.88
401.0,Jennifer,Butler,1980-08-31,Female,Flat 23 1 Turner Broadway,North Jessica,Tasmania,176e4f32-6c38-4845-88ed-2ade6e8526c8,2023-02-21,02:52:53,5,3004.0,1767.19
404.0,Steve,Barnes,1952-04-26,Male,Level 0 21 Christian Alleyway,West Jasonview,Queensland,cfdf5636-5fac-4d4b-8718-64181d337d25,2023-02-21,03:37:16,5,2514.0,1485.8799999999999
316.0,Phillip,Munoz,1948-01-14,Male,0/77 Bryce Roads,West Thomasberg,New South Wales,ee52768b-007f-4c21-b5cb-563c8e9fbf6b,2023-02-21,03:52:53,6,1840.0,1279.37
133.0,Brandi,Cooper,1966-01-30,Female,236 Juarez Roads,West Joshua,Queensland,70e2fe99-0013-4f91-b97a-6f30f3816002,2023-02-21,04:20:44,3,1261.0,854.06
238.0,Adam,Davis,1961-07-26,Male,422 Horn Stairs,New Michaelport,New South Wales,c0bbcfcb-dcf1-47d8-b5cf-b7dbc7726bb2,2023-02-21,04:39:18,6,2958.0,1947.07
265.0,Ann,Petty,1969-12-30,Female,Suite 304 569 Rubio Alleyway,Donaldmouth,Tasmania,2460d686-bb16-4bd7-98ca-cb2de29397ee,2023-02-21,04:56:17,2,524.8,386.2
177.0,Emily,Webb,1962-12-02,Female,Level 4 64 Joshua Ridge,North Martinstad,Western Australia,24df5ea3-3472-43f6-99aa-396471aaf48a,2023-02-21,05:28:12,1,705.0,448.33
394.0,Larry,Harvey,1989-08-28,Male,2 Brandon Cul-de-sac,St. Ronaldhaven,Queensland,e1c42ae4-cd72-4c35-b9a3-e90ae77d1c63,2023-02-21,06:53:52,5,1101.0,692.47
358.0,Rachel,Wagner,1997-08-19,Female,Apt. 151 47 Stanley Mall,Langmouth,South Australia,31e756ae-d11d-418f-a3f0-5486bbd34091,2023-02-21,07:55:40,3,2004.3,1319.5500000000002
344.0,Jennifer,Espinoza,1978-07-26,Female,4/642 Robert Spur,Millerbury,Western Australia,7412bacc-fbb5-42d0-bc8e-9312431ae00f,2023-02-21,09:08:58,4,785.4,745.66
332.0,Carly,Tanner,1952-10-22,Female,24 Hutchinson Port,West Johnnyfurt,Queensland,ab83d682-ab37-4f50-bd7d-c6939369ecd0,2023-02-21,09:42:10,9,3385.0,2184.04
245.0,Kathryn,Hall,1990-09-19,Female,5/5 Larry Reserve,Keithmouth,South Australia,eae79b00-0039-493e-8354-3bcf4f8eabee,2023-02-21,09:50:38,1,66.0,38.16
358.0,Rachel,Wagner,1997-08-19,Female,Apt. 151 47 Stanley Mall,Langmouth,South Australia,8b1141f0-d28f-49d5-8e63-1ac5015cc5d5,2023-02-21,10:29:20,2,1275.3000000000002,997.49
200.0,Jake,Lowe,1945-09-16,Male,8 Phillip Break,Torresville,Tasmania,f93b70bf-e4eb-4a48-b3d9-69524f8a0bc7,2023-02-21,13:13:18,9,3669.0,2380.6
201.0,Betty,Vargas,1966-05-26,Female,087/999 Dustin Rotary,Port Robert,South Australia,57782fc4-8ddc-42c0-8547-bd69d1693900,2023-02-21,13:13:49,4,1312.1999999999998,994.27
312.0,Monica,Grimes,1962-01-15,Female,Suite 231 5 Schwartz Entrance,Port Brad,Tasmania,d09eefc2-a984-4b2d-8a84-b8b2a3ea1bfc,2023-02-21,13:52:46,1,561.0,324.0
193.0,Nicole,Jones,1945-06-18,Female,589/6 Austin Circlet,Donnabury,South Australia,730d45bf-b823-4c99-bd41-076e15e76578,2023-02-21,16:36:03,2,339.5,281.56
104.0,Alex,Harper,2003-09-09,Male,837/08 Sullivan Ridgeway,Thompsonberg,Northern Territory,abb50726-2b9e-4266-97e4-f9001a4d9de2,2023-02-21,17:19:18,4,1585.0,1109.03
310.0,John,Zimmerman,1957-08-16,Male,Suite 179 897 Price Block,Loriside,Western Australia,43973c4f-4f0d-4977-bd05-3742052bc82d,2023-02-21,17:25:45,8,2030.4,1695.67
151.0,Gregory,Dillon,1950-04-04,Male,87/23 Campbell Glade,St. Susanshire,Tasmania,3bcc0c57-b71b-44ff-b340-2a9c9270da85,2023-02-21,17:28:19,7,1256.0,821.0799999999999
269.0,Alexander,Lewis,1985-05-31,Male,Suite 319 8 Jacqueline Steps,Ibarrachester,New South Wales,c774d4ae-69f4-4c08-a569-4f1c843442f0,2023-02-21,23:27:02,4,2336.0,1391.9
215.0,Betty,Ellis,1978-11-13,Female,Flat 86 09 Leslie Place,Thomashaven,New South Wales,1c26184e-ec3d-4b1a-b41a-1f096eaa2bb7,2023-02-22,00:00:11,1,999.0,699.0
103.0,Daniel,Townsend,1988-04-18,Male,085/243 Walker Gully,Angelaland,Australian Capital Territory,23f3e226-537a-46a7-8fc4-a0d16f5471b5,2023-02-22,00:21:26,2,864.0,590.13
105.0,Lisa,Washington,1963-04-22,Female,Flat 77 037 Hernandez Promenade,Port Richard,Victoria,fbedfadd-d531-4e07-9767-8c83530cc530,2023-02-22,03:44:28,7,3940.0,2417.9700000000003
129.0,Catherine,Miller,1946-07-04,Female,0/40 Veronica Sound,Port Jonathanville,New South Wales,4d75e208-f0b8-4172-8fc8-c6bf5a4a6290,2023-02-22,04:37:06,3,2653.2,1829.15
362.0,Andrew,Johns,2006-04-29,Male,90/063 Ward Causeway,Port Melaniehaven,Victoria,8229fa97-80d6-4b94-add5-f7084d0c53c9,2023-02-22,05:19:13,2,612.5,576.46
273.0,Virginia,Johns,1971-10-07,Female,1 Kenneth Trunkway,North Crystal,Queensland,1991bc93-1f48-45b0-b81e-81a6cb9526ce,2023-02-22,05:44:14,5,1959.3,1428.6399999999999
348.0,Edward,Moore,1964-01-10,Male,391 Danny Link,New Anthonyview,Tasmania,8147e4b6-9ff6-4246-b1e1-0b0272f5b5a3,2023-02-22,07:03:17,6,1802.0,1107.65
348.0,Edward,Moore,1964-01-10,Male,391 Danny Link,New Anthonyview,Tasmania,650871da-c4c0-4804-87af-fe1388864807,2023-02-22,08:04:09,7,3814.0,2451.33
138.0,Natalie,Stone,1955-01-20,Female,1 Burgess Approach,St. Katelyn,Northern Territory,f1116069-610f-4657-ae9e-87cf3e8e69b7,2023-02-22,08:54:42,2,61.2,48.0
340.0,Austin,Gonzalez,1944-01-20,Male,Suite 816 9 Ronald Brace,Justinton,Queensland,0342088b-89b6-4932-b405-e2dce57fd0c6,2023-02-22,09:32:00,5,708.3,564.49
274.0,Joshua,Heath,1944-06-15,Male,Flat 96 1 Jennifer Highway,East Sarahshire,Tasmania,7a57e1e7-6850-4b8c-b9d5-6f88ff84c140,2023-02-22,10:16:30,9,2825.1,2026.18
238.0,Adam,Davis,1961-07-26,Male,422 Horn Stairs,New Michaelport,New South Wales,8ff9b285-d19c-494e-b78b-ae29a892ef38,2023-02-22,10:47:29,2,1147.5,774.39
110.0,Veronica,Alvarez,1960-06-11,Female,597/93 Miles Access,Christopherview,Northern Territory,b37930fa-4c3b-4cc2-aa73-67a9b3f29eed,2023-02-22,12:21:50,7,2313.0,1581.56
344.0,Jennifer,Espinoza,1978-07-26,Female,4/642 Robert Spur,Millerbury,Western Australia,68c5b81a-8383-47d6-bdb8-6d1927181a3f,2023-02-22,13:16:17,5,1802.0,1239.61
319.0,Jeffrey,Boyd,1981-04-14,Male,4 Shelly Key,St. Douglasburgh,Western Australia,bec06c40-5467-4a2f-93a7-559537b224b0,2023-02-22,14:12:04,6,3462.3,2328.39
146.0,Nicholas,Martinez,1972-05-16,Male,6 Marcus Port,Kellybury,Tasmania,5eab9a1d-3f22-44c9-932f-a8e36761db21,2023-02-22,16:35:26,6,1637.0,1028.9
253.0,John,Scott,1955-08-31,Male,Unit 90 4 Chen Alley,North Walter,Western Australia,e742628b-3794-42ef-a184-1e6f6afee86b,2023-02-22,17:40:51,4,1055.0,719.49
363.0,Kayla,Schwartz,1958-07-10,Female,23/6 Henry Esplanade,Andersonbury,Northern Territory,30d8dca5-98dd-4321-8807-b7bfb9cd72e2,2023-02-22,20:10:09,5,1016.0,669.31
387.0,Isabel,Jones,2007-07-28,Female,Flat 26 063 Rebecca Concourse,South Diane,Victoria,b2de59b4-f4e1-4e30-a260-edcef3ad09bf,2023-02-22,20:30:57,4,691.2,498.82
365.0,Melissa,Johnson,1956-03-09,Female,7 James Alley,Port Dawn,Australian Capital Territory,9c99634e-df34-482a-a20e-0ebe75fb4b43,2023-02-22,21:47:47,9,2516.0,1629.5
243.0,Tamara,Johnson,1987-04-05,Female,3 Patel Bend,East Edward,Queensland,2f0ec705-48cc-48dd-a5e0-3f300711b7f2,2023-02-22,23:09:02,6,2097.0,1300.4299999999998
223.0,Christina,Copeland,1955-05-10,Female,0 Chloe Tarn,West Patrickshire,Australian Capital Territory,2fbc9389-d7e1-4d27-bfbb-18f89cc3bf80,2023-02-23,02:39:13,5,3802.0,2271.79
238.0,Adam,Davis,1961-07-26,Male,422 Horn Stairs,New Michaelport,New South Wales,813bf08c-df09-432f-8465-d7bc84d21642,2023-02-23,03:23:24,2,359.0,216.37
375.0,Alicia,Rodriguez,1987-04-07,Female,4 Robert Lane,New Joseview,Tasmania,102e3d6b-9053-46ca-a798-6b7693dae3ef,2023-02-23,03:28:16,4,779.8,727.57
104.0,Alex,Harper,2003-09-09,Male,837/08 Sullivan Ridgeway,Thompsonberg,Northern Territory,cc803ed7-c3b9-4089-ba4f-0267f7737b09,2023-02-23,05:53:14,4,1359.2,990.77
221.0,Thomas,Mcguire,2003-11-30,Male,80/99 Alejandra Edge,St. Vanessa,Queensland,03ee8bdf-b35e-4517-93aa-0859b1d682ea,2023-02-23,06:29:53,6,2646.9,1979.38
172.0,Nicholas,Short,1966-03-20,Male,Flat 69 399 Hernandez Crest,Jacksonland,Australian Capital Territory,07532757-0580-4e5d-9b85-9b9dc969fb99,2023-02-23,06:39:09,8,1729.0,1589.94
159.0,Rachel,Price,1988-06-22,Female,Flat 23 9 Denise Access,South Louisstad,South Australia,c8d670ce-8b99-4971-9fdb-20601d3ced19,2023-02-23,08:09:56,1,32.0,21.37
388.0,Benjamin,Guerra,1955-06-10,Male,80 Burns Follow,Stevenfort,Western Australia,d4d4604b-cacc-441b-ae13-2e3c16e1efc0,2023-02-23,08:27:31,8,3670.2000000000003,2602.51
111.0,Katie,Matthews,1977-02-01,Female,Suite 695 53 Sandoval Access,Snyderside,Victoria,6cca4b0c-8de9-499a-9dbf-ac27ffba1f5a,2023-02-23,08:36:34,6,2012.5,1684.57
137.0,Tracy,Ramirez,1954-01-03,Female,093 Brown Meander,Campbellville,Victoria,8ed42f1e-1087-46cc-a2bb-d6ab21c8810a,2023-02-23,14:01:39,1,89.0,61.88
376.0,Jessica,Mann,1953-07-02,Female,20 Hill Vista,New Adamview,Victoria,e6b36cff-fe9d-4cf6-80bb-287322d59e35,2023-02-23,18:54:03,1,154.0,141.6
402.0,Joshua,Mullen,1956-07-02,Male,Unit 57 79 Brandon Copse,South Kathleen,Northern Territory,96f81956-809d-4416-9f7d-b1c9c8b4092a,2023-02-23,20:18:16,5,597.6,429.94
392.0,Sara,Collins,1967-10-11,Female,741 Judith Pocket,East Erinmouth,Victoria,7e8804c5-7eff-4a80-b92a-8b2d11157f83,2023-02-23,21:23:27,9,2538.0,1800.11
252.0,Jerome,Delacruz,1960-09-24,Male,Level 9 47 Stephanie Freeway,West Paula,New South Wales,5e50acb5-6396-4528-b8e6-d56d0000f0ef,2023-02-23,22:00:08,9,2343.0,1548.05
217.0,Dawn,Scott,1994-10-15,Female,9 Velazquez Garden,St. Bryanburgh,New South Wales,67bced2b-14c9-4b5c-af43-b467c43cac02,2023-02-23,22:20:05,5,2384.1,1645.31
115.0,Mark,Graham,1945-12-10,Male,7 Garrison Dale,South Michael,Northern Territory,e6f3ee80-6858-4103-af9d-67ba03eb0835,2023-02-23,23:31:20,8,3150.0,2283.15
364.0,Valerie,Johnson,1981-11-30,Female,9/558 Reilly Quays,South Matthew,Tasmania,b038b604-fe8f-44cb-ba53-3fa8a1afee1a,2023-02-24,00:14:35,9,1540.7,1388.41
181.0,Laurie,Weiss,1997-11-21,Female,Apt. 902 452 Alicia View,Simsborough,Western Australia,d3896edd-e4a3-4941-82c8-7e7aa22926f4,2023-02-24,01:29:22,2,684.0,494.98
372.0,Clinton,Moyer,2008-12-10,Male,Unit 53 7 Heather Foreshore,Jacksonmouth,Northern Territory,406349ab-dfd0-4c8d-90cb-8d9e3b35df89,2023-02-24,01:33:54,9,2872.0,1946.79
285.0,Rebecca,Harris,2002-07-06,Female,2 Erica Gully,Hughesville,Western Australia,cba7b21b-1ce4-455f-a19c-4f5321a8b395,2023-02-24,02:47:28,9,2798.1,1936.54
168.0,Lori,Joseph,1947-06-17,Female,Suite 405 19 Justin Frontage,Port Joshua,Australian Capital Territory,c8165c77-cb86-44d9-9695-a800d4da706f,2023-02-24,03:42:41,3,720.9,505.42
179.0,Mario,White,2005-04-05,Male,846 Olsen Cross,New Laurahaven,Queensland,82bd5e0e-7436-4157-836c-aed2789fd3bb,2023-02-24,06:44:34,1,49.0,30.33
385.0,Stephen,Schmidt,1968-10-12,Male,514 David Distributor,New Susan,Tasmania,560c9aa3-a1e8-4282-b9c5-09f2282e4023,2023-02-24,08:24:11,4,1447.0,945.0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321.0,Amber,Turner,1961-04-20,Female,Flat 39 9 Benjamin Ground,Wesleyside,Australian Capital Territory,cfc54253-2ebb-414b-a186-280424abe78c,2023-02-24,08:49:52,5,1483.2,967.38
304.0,Charles,Flores,1947-02-27,Male,09 Dixon Trail,South Joseville,South Australia,25917cce-9883-4d6f-af8a-f9be2b4d7cb7,2023-02-24,12:17:07,6,1536.0,974.44
228.0,Matthew,Castillo,1950-02-27,Male,Apt. 211 2 Veronica Laneway,St. Kristenmouth,Victoria,debb7def-a961-41eb-9d08-98f156ddb1ee,2023-02-24,14:09:41,4,1542.1,1418.0
266.0,Michael,Fitzgerald,1947-04-17,Male,Level 5 0 Adam Reserve,West Paulton,Victoria,3cbfadc7-8fce-443a-8ab9-c0206e8f1708,2023-02-24,17:00:14,5,1777.0,1111.33
176.0,Teresa,Young,1947-11-27,Female,7 Vasquez Avenue,New Annettefort,Western Australia,11ea2bfa-1569-415a-9208-113b2f33b354,2023-02-24,18:53:30,3,1260.9,861.1600000000001
393.0,Melissa,Gilbert,1966-05-31,Female,200/1 Michael Fairway,Sarahshire,New South Wales,2123f31c-215b-4a2e-b044-6748a9fcf22b,2023-02-24,22:21:39,4,1191.0,700.1099999999999
181.0,Laurie,Weiss,1997-11-21,Female,Apt. 902 452 Alicia View,Simsborough,Western Australia,0b4b44eb-fdb6-4bb0-aed3-b4dcff356d53,2023-02-24,23:37:08,8,3443.0,2289.7599999999998
128.0,Rachel,Wilkerson,1965-07-27,Female,Level 8 374 Diaz Mall,Mackenziefort,Tasmania,993a693e-3960-4cff-9b98-601df74fb9f7,2023-02-25,02:30:45,1,36.4,29.0
324.0,Robert,Molina,1980-05-08,Male,90/69 Huffman Chase,North Williamfurt,Tasmania,a38fdd92-bdc4-4a8c-a938-1c32f4f6bd58,2023-02-25,03:09:34,1,70.0,52.0
320.0,Brittney,Williams,1949-03-11,Female,2 Hicks Footway,Spencemouth,South Australia,9522af8a-db6a-4e5b-8e43-1ec39fe73470,2023-02-25,06:17:40,9,3608.0,2179.41
316.0,Phillip,Munoz,1948-01-14,Male,0/77 Bryce Roads,West Thomasberg,New South Wales,f181daf9-01c4-49a5-abe1-cdf00205ae7f,2023-02-25,06:57:48,2,453.0,272.96
263.0,Heather,Perez,1951-04-29,Female,Level 5 5 Alexander Meander,Lake Brooke,New South Wales,244fdb7c-5981-4651-b6ad-ac8fa0c55fea,2023-02-25,08:23:54,1,485.0,325.0
141.0,David,Schwartz,1994-05-17,Male,570 Michael Drive,Lake Joel,South Australia,fe134398-793c-4472-8705-e16a459dca3a,2023-02-25,09:14:57,1,289.8,278.0
206.0,Anne,Bean,1958-08-11,Female,Suite 839 54 Lisa Roads,Hudsonmouth,Western Australia,01c307b1-11a3-463b-b747-1c1968f26802,2023-02-25,11:07:19,9,1701.0,1120.75
184.0,Mark,Harris,1961-10-26,Male,Suite 936 7 Stewart Brae,South Kristin,Northern Territory,36893afc-11af-444e-bbc2-933b3bc4f14e,2023-02-25,12:24:00,4,642.0,378.78
311.0,Claire,Benitez,1985-11-16,Female,7/2 Mary Meander,Port Marytown,Australian Capital Territory,daece161-60a5-4350-85a8-5e37ee144583,2023-02-25,13:27:06,7,3637.0,2366.36
158.0,Frederick,Johnson,2005-11-10,Male,12/5 Debbie Spur,Pollardmouth,Australian Capital Territory,c1f4049f-027c-4665-844e-f826b0d0e40a,2023-02-25,14:49:40,7,1214.0,797.5699999999999
158.0,Frederick,Johnson,2005-11-10,Male,12/5 Debbie Spur,Pollardmouth,Australian Capital Territory,fd481d3e-0c55-454d-baea-095ba21c3e73,2023-02-25,14:54:57,2,1641.0,1134.03
336.0,Nina,Orozco,1964-09-17,Female,105 Davis Lookout,Kristinbury,Victoria,95eb2938-b223-49ce-b9aa-f36777511243,2023-02-25,16:19:25,4,683.0,449.21
350.0,Amber,Wilson,1997-02-24,Female,476 Black River,South Marieview,Tasmania,1d900db5-a464-4763-934a-f3dd9a78c176,2023-02-25,16:40:28,6,4322.0,2702.25
190.0,Ricky,Lowe,1970-09-01,Male,1 Donald Edge,Ginaburgh,New South Wales,2a72a72a-8206-4c5a-a6df-158800870536,2023-02-25,16:41:27,5,895.0,595.39
149.0,Kiara,Campbell,1995-04-07,Female,03/669 Jason Grove,Taylorland,Tasmania,a9b04aa7-f2ec-4e09-a668-9d83cdb568bd,2023-02-25,18:17:31,5,2269.8,1526.3899999999999
342.0,Alisha,Cook,1955-11-28,Female,8 John Mews,North Ryanberg,Tasmania,8f20e442-9789-45b4-9352-252128818022,2023-02-25,19:44:38,2,513.9000000000001,388.4
126.0,Leslie,Robinson,1997-04-08,Female,44 Gregory Roadway,South Mia,Tasmania,00598417-4d0e-4293-b475-0c81b11c7482,2023-02-26,00:06:16,2,639.0,425.39
154.0,Jennifer,Rivera,1976-08-07,Female,691/83 Lamb Tarn,New Jonathan,Western Australia,85c8f9ea-1c0f-4aa8-b6ce-1869d18e56cc,2023-02-26,00:46:39,5,1569.0,934.0
276.0,John,Weaver,1981-04-10,Male,6/487 House Elbow,St. Rebeccaland,Queensland,3616a95c-d814-45ea-8048-9d625f8f2a45,2023-02-26,01:25:57,9,3177.0,2026.44
107.0,Martha,Winters,1946-08-28,Female,9/406 Nicholas Villas,Stanleyborough,Queensland,1a5a1453-2532-443a-9b36-d531e14cabb1,2023-02-26,02:05:21,7,2824.0,1663.68
370.0,Jeremy,Copeland,1966-11-03,Male,363/74 Elliott Lees,Cannonland,Northern Territory,95e1f378-472e-4c1d-9f5a-7e2eea5c769f,2023-02-26,03:09:43,1,63.2,44.0
290.0,Joshua,Carroll,1960-09-19,Male,24/215 Bailey Circlet,North Kenneth,Western Australia,66e0c7c9-1eb0-4255-aa9d-b61365450ee8,2023-02-26,03:40:05,6,1710.8,1552.77
212.0,James,Price,1950-10-24,Male,87 Jacob Steps,Michaelview,Northern Territory,ffce6c52-f513-409e-acc2-60d2a578e63d,2023-02-26,04:58:28,7,975.1,935.61
365.0,Melissa,Johnson,1956-03-09,Female,7 James Alley,Port Dawn,Australian Capital Territory,552fa581-178d-4543-a39b-78ea8cb9d152,2023-02-26,07:54:25,4,741.3,712.85
119.0,Joel,Smith,1963-03-09,Male,6 Shea Steps,East Melissa,Tasmania,b7f16f28-0441-4d8f-b52e-0774e5c328e1,2023-02-26,09:51:11,7,1576.3999999999999,1441.92
390.0,Barbara,Hunt,1968-08-22,Female,8/376 Jones Formation,Priceburgh,Victoria,873893ca-ea45-4db1-96fa-55719223e101,2023-02-26,09:58:55,8,2117.0,1339.6499999999999
206.0,Anne,Bean,1958-08-11,Female,Suite 839 54 Lisa Roads,Hudsonmouth,Western Australia,b81b858c-710c-45ab-9e10-000d5b09b08b,2023-02-26,11:07:48,2,542.0,375.56
260.0,Lauren,Adams,1950-03-24,Female,70 Kathy Run,Michelleview,Northern Territory,f3d75e39-4e48-44d4-b49d-032961cbb0b7,2023-02-26,13:07:44,8,4059.0,2437.92
270.0,Ryan,Rodriguez,1975-01-23,Male,Flat 02 21 Lambert Brow,Richardmouth,Queensland,7b6b1995-4431-47ed-88da-a5d761eb8594,2023-02-26,13:42:37,9,2967.3,2648.46
285.0,Rebecca,Harris,2002-07-06,Female,2 Erica Gully,Hughesville,Western Australia,3140f404-a290-45bf-a3ef-4e10977aad93,2023-02-26,15:34:54,6,2273.0,1536.51
303.0,Anthony,Smith,1999-03-30,Male,83 Smith Roadway,Debrafurt,Victoria,0f0871a1-a8c8-4758-8564-a39693a2a60e,2023-02-26,16:33:14,4,1911.6,1382.53
108.0,Andrew,Richardson,1982-07-18,Male,522/08 Joshua Glade,Kramertown,South Australia,2a349201-b4e8-4677-818a-8509beedeb69,2023-02-26,16:46:54,7,2521.4,2217.08
103.0,Daniel,Townsend,1988-04-18,Male,085/243 Walker Gully,Angelaland,Australian Capital Territory,067b6f12-2d8d-488f-bee7-36ba03e87686,2023-02-26,18:05:18,1,225.6,error21-195.91
100.0,Alex,Huffman,2006-03-07,Male,640 Rebecca Boulevard,Jessicafort,New South Wales,f785d015-68de-4bc0-8545-8bcbb4b5f94b,2023-02-26,20:08:04,6,3628.8,2687.39
233.0,Linda,Martin,1996-02-01,Female,Level 2 7 Taylor Lees,Yeseniastad,New South Wales,7398ad60-a059-4f66-a84f-3cc368b42376,2023-02-26,21:18:15,4,1035.0,660.74
317.0,Brenda,Palmer,1945-04-17,Female,Flat 12 9 Roberto Parade,Ashleyview,Victoria,4ba27ace-1719-4e4a-94aa-ecf9d71ae1be,2023-02-26,22:31:47,1,1091.7,693.0
136.0,Michael,Ramos,2009-01-20,Male,18/80 Lewis Fire Track,St. Andreamouth,South Australia,cbc36101-21b7-4116-9f8c-32e90a77703b,2023-02-26,23:11:39,4,891.0,645.02
353.0,Kevin,Baird,1993-01-07,Male,0 Randall Ronde,Reyeschester,South Australia,f0b5d04f-d781-4601-8d0e-726e28069e2f,2023-02-26,23:13:56,5,820.8000000000001,697.09
269.0,Alexander,Lewis,1985-05-31,Male,Suite 319 8 Jacqueline Steps,Ibarrachester,New South Wales,4352a6ea-13c4-4f58-8b0a-ce4cdd69881e,2023-02-26,23:15:42,1,32.0,23.0
140.0,Luke,Barnes,1999-05-03,Male,502 Daugherty Path,Williamsborough,Tasmania,b8d26045-5704-4bc6-9781-65fd4e3fc465,2023-02-27,00:59:34,8,2227.5,1547.1100000000001
220.0,Zachary,Yates,2002-03-02,Male,Level 3 792 Thomas Beach,Hessville,Northern Territory,188c1326-3b68-425c-b8c8-351ec7a040ed,2023-02-27,01:03:07,3,1473.0,982.24
347.0,Sharon,Smith,1979-03-22,Female,Flat 18 591 Spears Alleyway,Sierrastad,Victoria,0d606e7c-bfae-4c0d-865c-f0dfe005e785,2023-02-27,01:16:53,8,3239.0,2102.1000000000004
100.0,Alex,Huffman,2006-03-07,Male,640 Rebecca Boulevard,Jessicafort,New South Wales,f6684756-30b7-43a3-8fbb-1591de05e760,2023-02-27,01:42:57,5,1262.4,987.58
